genome_id	genus	species	source_type
LABG_000551	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_000552	Limosilactobacillus	Limosilactobacillus reuteri	human
LABG_000553	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_000554	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_000555	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_000556	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_000557	Lactobacillus		animal
LABG_000558	Lactobacillus		animal
LABG_000559	Apilactobacillus	Apilactobacillus waqarii	animal
LABG_000560	Lactobacillus		animal
LABG_000561	Lactobacillus		animal
LABG_000562	Xylocopilactobacillus		animal
LABG_000563	Lactobacillus		animal
LABG_000564	Lactobacillus		animal
LABG_000565	Apilactobacillus	Apilactobacillus waqarii	animal
LABG_000566	Lactobacillus		animal
LABG_000567	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_000568	Lactobacillus		animal
LABG_000569	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_000570	Xylocopilactobacillus		animal
LABG_000571	Bombilactobacillus		animal
LABG_000572	Lactobacillus		animal
LABG_000573	Lactobacillus		animal
LABG_000574	Lactobacillus		animal
LABG_000575	Xylocopilactobacillus		animal
LABG_000576	Lactobacillus		animal
LABG_000577	Apilactobacillus	Apilactobacillus waqarii	animal
LABG_000578	Xylocopilactobacillus		animal
LABG_000579	Xylocopilactobacillus		animal
LABG_000580	Lactobacillus		animal
LABG_000581	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_000582	Bombilactobacillus	Bombilactobacillus mellis_A	animal
LABG_000583	Xylocopilactobacillus		animal
LABG_000584	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_000585	Xylocopilactobacillus		animal
LABG_000586	Bombilactobacillus	Bombilactobacillus mellis_A	animal
LABG_000587	Apilactobacillus	Apilactobacillus waqarii	animal
LABG_000588	Lactobacillus		animal
LABG_000589	Lactobacillus		animal
LABG_000590	Apilactobacillus	Apilactobacillus waqarii	animal
LABG_000591	Xylocopilactobacillus		animal
LABG_000592	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_000593	Lactobacillus		animal
LABG_000594	Lactobacillus		animal
LABG_000595	Xylocopilactobacillus		animal
LABG_000596	Apilactobacillus	Apilactobacillus waqarii	animal
LABG_000597	Lactobacillus		animal
LABG_000598	Xylocopilactobacillus		animal
LABG_000599	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_000600	Lactobacillus		animal
LABG_000601	Bombilactobacillus		animal
LABG_000602	Lactobacillus		animal
LABG_000603	Xylocopilactobacillus		animal
LABG_000604	Lactobacillus		animal
LABG_000605	Lactobacillus		animal
LABG_000606	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_000607	Lactobacillus		animal
LABG_000608	Xylocopilactobacillus		animal
LABG_000609	Bombilactobacillus	Bombilactobacillus mellis_A	animal
LABG_000610	Lactobacillus		animal
LABG_000611	Lactobacillus		animal
LABG_000612	Bombilactobacillus	Bombilactobacillus mellis_A	animal
LABG_000613	Lactobacillus		animal
LABG_000614	Bombilactobacillus	Bombilactobacillus mellis_A	animal
LABG_000615	Lactobacillus		animal
LABG_000616	Xylocopilactobacillus		animal
LABG_000617	Lactobacillus		animal
LABG_000618	Bombilactobacillus		animal
LABG_000619	Bombilactobacillus	Bombilactobacillus mellis_A	animal
LABG_000620	Bombilactobacillus		animal
LABG_000621	Xylocopilactobacillus		animal
LABG_000622	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_000623	Lactobacillus		animal
LABG_000624	Bombilactobacillus	Bombilactobacillus mellis_A	animal
LABG_000625	Lactobacillus		animal
LABG_000626	Xylocopilactobacillus		animal
LABG_000627	Xylocopilactobacillus		animal
LABG_000628	Lactobacillus		animal
LABG_000629	Lactobacillus		animal
LABG_000630	Xylocopilactobacillus		animal
LABG_000631	Lactobacillus		animal
LABG_000632	Apilactobacillus	Apilactobacillus bombintestini	animal
LABG_000633	Lactobacillus		animal
LABG_000634	Lactobacillus		animal
LABG_000635	Xylocopilactobacillus		animal
LABG_000636	Lactobacillus		animal
LABG_000637	Lactobacillus		animal
LABG_000638	Xylocopilactobacillus		animal
LABG_000639	Apilactobacillus	Apilactobacillus waqarii	animal
LABG_000640	Lactobacillus		animal
LABG_000641	Lactobacillus		animal
LABG_000642	Apilactobacillus	Apilactobacillus waqarii	animal
LABG_000643	Xylocopilactobacillus		animal
LABG_000644	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_000645	Lactobacillus		animal
LABG_000646	Lactobacillus		animal
LABG_000647	Xylocopilactobacillus		animal
LABG_000648	Apilactobacillus	Apilactobacillus waqarii	animal
LABG_000649	Lactobacillus		animal
LABG_000650	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_000651	Xylocopilactobacillus		animal
LABG_000652	Apilactobacillus	Apilactobacillus waqarii	animal
LABG_000653	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_000654	Lactobacillus		animal
LABG_000655	Bombilactobacillus	Bombilactobacillus mellis_A	animal
LABG_000656	Lactobacillus		animal
LABG_000657	Lactobacillus		animal
LABG_000658	Bombilactobacillus		animal
LABG_000659	Lactobacillus		animal
LABG_000660	Xylocopilactobacillus		animal
LABG_000661	Apilactobacillus	Apilactobacillus waqarii	animal
LABG_000662	Xylocopilactobacillus		animal
LABG_000663	Lactobacillus		animal
LABG_000664	Bombilactobacillus	Bombilactobacillus mellis_A	animal
LABG_000665	Lactobacillus		animal
LABG_000666	Lactobacillus		animal
LABG_000667	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_000668	Xylocopilactobacillus		animal
LABG_000669	Bombilactobacillus		animal
LABG_000670	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_000671	Xylocopilactobacillus		animal
LABG_000672	Apilactobacillus	Apilactobacillus bombintestini	animal
LABG_000673	Apilactobacillus	Apilactobacillus zhangqiuensis	animal
LABG_000674	Lactobacillus		animal
LABG_000675	Lactobacillus		animal
LABG_000676	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_000677	Lactobacillus		animal
LABG_000678	Apilactobacillus	Apilactobacillus bombintestini	animal
LABG_000679	Levilactobacillus	Levilactobacillus lindianensis	food
LABG_000680	Lentilactobacillus	Lentilactobacillus parafarraginis	food
LABG_000681	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_000682	Leuconostoc	Leuconostoc mesenteroides	food
LABG_000683	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_000684	Lentilactobacillus	Lentilactobacillus otakiensis	food
LABG_000685	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_000686	Leuconostoc	Leuconostoc mesenteroides	food
LABG_000687	Lentilactobacillus	Lentilactobacillus dabitei	food
LABG_000688	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_000689	Lactobacillus	Lactobacillus delbrueckii	food
LABG_000690	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_000691	Lentilactobacillus	Lentilactobacillus buchneri	food
LABG_000692	Lactobacillus	Lactobacillus helveticus	food
LABG_000693	Lentilactobacillus	Lentilactobacillus otakiensis	food
LABG_000694	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_000695	Leuconostoc	Leuconostoc falkenbergense	food
LABG_000696	Levilactobacillus	Levilactobacillus brevis	food
LABG_000697	Lactobacillus	Lactobacillus delbrueckii	food
LABG_000698	Lentilactobacillus	Lentilactobacillus buchneri	food
LABG_000699	Lacticaseibacillus	Lacticaseibacillus casei	food
LABG_000700	Lactobacillus	Lactobacillus helveticus	food
LABG_000701	Leuconostoc	Leuconostoc mesenteroides	food
LABG_000702	Leuconostoc	Leuconostoc mesenteroides	food
LABG_000703	Companilactobacillus	Companilactobacillus versmoldensis	food
LABG_000704	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_000705	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_000706	Lentilactobacillus	Lentilactobacillus otakiensis	food
LABG_000707	Lactobacillus	Lactobacillus helveticus	food
LABG_000708	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_000709	Lactobacillus	Lactobacillus helveticus	food
LABG_000710	Lactobacillus	Lactobacillus delbrueckii	food
LABG_000711	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_000712	Leuconostoc	Leuconostoc falkenbergense	food
LABG_000713	Lactobacillus	Lactobacillus delbrueckii	food
LABG_000714	Lentilactobacillus	Lentilactobacillus parabuchneri	food
LABG_000715	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_000716	Lactobacillus	Lactobacillus helveticus	food
LABG_000717	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_000718	Leuconostoc	Leuconostoc mesenteroides	food
LABG_000719	Latilactobacillus	Latilactobacillus curvatus	food
LABG_000720	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_000721	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_000722	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_000723	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_000724	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_000725	Pediococcus	Pediococcus pentosaceus	food
LABG_000726	Lentilactobacillus	Lentilactobacillus buchneri	food
LABG_000727	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_000728	Lactobacillus	Lactobacillus helveticus	food
LABG_000729	Schleiferilactobacillus	Schleiferilactobacillus harbinensis	food
LABG_000730	Lactobacillus	Lactobacillus delbrueckii	food
LABG_000731	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_000732	Lactobacillus	Lactobacillus delbrueckii	food
LABG_000733	Lacticaseibacillus	Lacticaseibacillus casei	food
LABG_000734	Lactobacillus	Lactobacillus delbrueckii	food
LABG_000735	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_000736	Lactobacillus	Lactobacillus helveticus	food
LABG_000737	Lacticaseibacillus	Lacticaseibacillus casei	food
LABG_000738	Schleiferilactobacillus	Schleiferilactobacillus harbinensis	food
LABG_000739	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_000740	Lentilactobacillus	Lentilactobacillus otakiensis	food
LABG_000741	Lacticaseibacillus	Lacticaseibacillus rhamnosus	food
LABG_000742	Loigolactobacillus	Loigolactobacillus rennini	food
LABG_000743	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_000744	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_000745	Lactobacillus	Lactobacillus delbrueckii	food
LABG_000746	Lentilactobacillus	Lentilactobacillus buchneri	food
LABG_000747	Levilactobacillus	Levilactobacillus lindianensis	food
LABG_000748	Lentilactobacillus	Lentilactobacillus parabuchneri	food
