genome_id	genus	species	source_type
LABG_006691	Limosilactobacillus	Limosilactobacillus reuteri_I	other
LABG_006693	Limosilactobacillus	Limosilactobacillus reuteri_I	other
LABG_006694	Limosilactobacillus	Limosilactobacillus reuteri_I	other
LABG_006696	Limosilactobacillus	Limosilactobacillus reuteri_H	other
LABG_006701	Limosilactobacillus	Limosilactobacillus reuteri_I	human
LABG_006703	Limosilactobacillus	Limosilactobacillus reuteri_E	human
LABG_006719	Limosilactobacillus	Limosilactobacillus reuteri	human
LABG_006723	Limosilactobacillus	Limosilactobacillus reuteri_E	animal
LABG_006724	Limosilactobacillus	Limosilactobacillus reuteri_E	animal
LABG_006725	Limosilactobacillus	Limosilactobacillus reuteri	other
LABG_006727	Limosilactobacillus	Limosilactobacillus reuteri_E	other
LABG_006729	Limosilactobacillus	Limosilactobacillus reuteri_E	other
LABG_006735	Limosilactobacillus	Limosilactobacillus sp011958095	other
LABG_006736	Limosilactobacillus	Limosilactobacillus sp011958095	other
LABG_006737	Limosilactobacillus	Limosilactobacillus reuteri_E	other
LABG_006741	Limosilactobacillus	Limosilactobacillus reuteri_E	other
LABG_006742	Ligilactobacillus	Ligilactobacillus aviarius	other
LABG_006746	Limosilactobacillus	Limosilactobacillus mucosae	food
LABG_006749	Weissella	Weissella cibaria	food
LABG_006754	Leuconostoc	Leuconostoc pseudomesenteroides	food
LABG_006761	Lactobacillus	Lactobacillus crispatus	human
LABG_006762	Lactobacillus	Lactobacillus gallinarum	other
LABG_006764	Limosilactobacillus	Limosilactobacillus reuteri_E	food
LABG_006768	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_006772	Agrilactobacillus	Agrilactobacillus fermenti	food
LABG_006773	Lactobacillus	Lactobacillus delbrueckii	animal
LABG_006794	Lactobacillus	Lactobacillus delbrueckii	food
LABG_006798	Lactobacillus	Lactobacillus delbrueckii	food
LABG_006799	Lactobacillus	Lactobacillus delbrueckii	other
LABG_006800	Lactobacillus	Lactobacillus delbrueckii	other
LABG_006807	Lactobacillus	Lactobacillus delbrueckii	other
LABG_006818	Lactobacillus	Lactobacillus delbrueckii	other
LABG_006821	Lactobacillus	Lactobacillus delbrueckii	other
LABG_006829	Lactobacillus	Lactobacillus delbrueckii	other
LABG_006832	Lactobacillus	Lactobacillus delbrueckii	other
LABG_006873	Limosilactobacillus	Limosilactobacillus rudii	animal
LABG_006875	Limosilactobacillus	Limosilactobacillus albertensis	other
LABG_006876	Limosilactobacillus	Limosilactobacillus albertensis	other
LABG_006878	Limosilactobacillus	Limosilactobacillus agrestis	other
LABG_006880	Limosilactobacillus	Limosilactobacillus balticus	animal
LABG_006882	Limosilactobacillus	Limosilactobacillus agrestis	other
LABG_006883	Limosilactobacillus	Limosilactobacillus balticus	animal
LABG_006885	Limosilactobacillus	Limosilactobacillus fastidiosus	other
LABG_006895	Lactobacillus	Lactobacillus delbrueckii	food
LABG_006897	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_006899	Lactobacillus	Lactobacillus crispatus	human
LABG_006906	Levilactobacillus	Levilactobacillus brevis_B	food
LABG_006920	Lactobacillus	Lactobacillus amylovorus	animal
LABG_006922	Latilactobacillus	Latilactobacillus sakei	animal
LABG_006924	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_006926	Limosilactobacillus	Limosilactobacillus mucosae	other
LABG_006933	Lactobacillus	Lactobacillus mulieris	human
LABG_006938	Ligilactobacillus	Ligilactobacillus ruminis	animal
LABG_006939	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_006946	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_006951	Lactobacillus	Lactobacillus delbrueckii	other
LABG_006952	Lactobacillus	Lactobacillus delbrueckii	other
LABG_006953	Lactobacillus	Lactobacillus delbrueckii	other
LABG_006956	Lactobacillus	Lactobacillus delbrueckii	other
LABG_006957	Lactobacillus	Lactobacillus delbrueckii	other
LABG_006959	Lactobacillus	Lactobacillus delbrueckii	other
LABG_006960	Lactobacillus	Lactobacillus delbrueckii	other
LABG_006962	Lactobacillus	Lactobacillus delbrueckii	other
LABG_006963	Lactobacillus	Lactobacillus delbrueckii	other
LABG_006965	Lactobacillus	Lactobacillus delbrueckii	other
LABG_006968	Lactobacillus	Lactobacillus delbrueckii	other
LABG_006975	Weissella	Weissella soli	other
LABG_006982	Fructilactobacillus	Fructilactobacillus sp021698855	food
LABG_006983	Levilactobacillus	Levilactobacillus brevis	food
LABG_007009	Lactiplantibacillus	Lactiplantibacillus plantarum	other
LABG_007076	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_007114	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_007220	Lactobacillus	Lactobacillus iners	human
LABG_007224	Lactobacillus	Lactobacillus iners	human
LABG_007225	Lactobacillus	Lactobacillus iners	human
LABG_007241	Lactobacillus	Lactobacillus iners	human
LABG_007274	Limosilactobacillus	Limosilactobacillus sp022482365	food
LABG_007276	Limosilactobacillus	Limosilactobacillus oris_A	food
LABG_007282	Lactobacillus	Lactobacillus amylovorus	other
LABG_007283	Lactobacillus	Lactobacillus sp022483245	other
LABG_007284	Lactobacillus	Lactobacillus crispatus	other
LABG_007285	Furfurilactobacillus	Furfurilactobacillus milii	food
LABG_007288	Lacticaseibacillus	Lacticaseibacillus paracasei	other
LABG_007289	Companilactobacillus	Companilactobacillus sp022484265	food
LABG_007307	Lactobacillus	Lactobacillus amylovorus	other
LABG_007309	Agrilactobacillus	Agrilactobacillus sp022484695	other
LABG_007310	Lactobacillus	Lactobacillus delbrueckii	other
LABG_007319	Limosilactobacillus	Limosilactobacillus reuteri_I	food
LABG_007327	Secundilactobacillus	Secundilactobacillus angelensis	food
LABG_007346	Lactobacillus	Lactobacillus delbrueckii	other
LABG_007347	Lacticaseibacillus	Lacticaseibacillus songhuajiangensis	other
LABG_007350	Pediococcus	Pediococcus acidilactici	other
LABG_007351	Limosilactobacillus	Limosilactobacillus timonensis	food
LABG_007352	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_007357	Lactobacillus	Lactobacillus amylovorus	animal
LABG_007360	Limosilactobacillus	Limosilactobacillus reuteri	animal
LABG_007364	Lactobacillus	Lactobacillus delbrueckii	animal
LABG_007374	Limosilactobacillus	Limosilactobacillus mucosae	animal
LABG_007398	Limosilactobacillus	Limosilactobacillus mucosae	other
LABG_007404	Levilactobacillus	Levilactobacillus suantsaiihabitans	food
LABG_007421	Lactobacillus	Lactobacillus delbrueckii	other
LABG_007435	Schleiferilactobacillus	Schleiferilactobacillus perolens	other
LABG_007439	Liquorilactobacillus	Liquorilactobacillus nagelii	food
LABG_007447	Ligilactobacillus	Ligilactobacillus acidipiscis	other
LABG_007449	Lactobacillus	Lactobacillus delbrueckii	other
LABG_007452	Limosilactobacillus	Limosilactobacillus sp022651205	food
LABG_007453	Lacticaseibacillus	Lacticaseibacillus sp022651245	other
LABG_007458	Lentilactobacillus	Lentilactobacillus hilgardii	other
LABG_007466	Schleiferilactobacillus	Schleiferilactobacillus perolens	food
LABG_007469	Pediococcus	Pediococcus pentosaceus	food
LABG_007472	Weissella	Weissella cibaria	other
LABG_007474	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_007480	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_007481	Limosilactobacillus	Limosilactobacillus mucosae	other
LABG_007484	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_007485	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_007486	Limosilactobacillus	Limosilactobacillus mucosae	other
LABG_007487	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_007489	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_007490	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_007491	Limosilactobacillus	Limosilactobacillus mucosae	human
LABG_007494	Lactobacillus	Lactobacillus iners	human
LABG_007505	Lactobacillus	Lactobacillus iners	human
LABG_007513	Lactobacillus	Lactobacillus iners	human
LABG_007530	Lactobacillus	Lactobacillus iners	human
LABG_007531	Lactobacillus	Lactobacillus iners	human
LABG_007539	Lactobacillus	Lactobacillus iners	human
LABG_007542	Lactobacillus	Lactobacillus iners	human
LABG_007546	Lactobacillus	Lactobacillus iners	human
LABG_007551	Lactobacillus	Lactobacillus iners	human
LABG_007555	Lactobacillus	Lactobacillus iners	human
LABG_007556	Lactobacillus	Lactobacillus iners	human
LABG_007559	Lactobacillus	Lactobacillus iners	human
LABG_007561	Lactobacillus	Lactobacillus iners	human
LABG_007576	Lactobacillus	Lactobacillus iners	human
LABG_007577	Lactobacillus	Lactobacillus iners	human
LABG_007588	Lactobacillus	Lactobacillus iners	human
LABG_007600	Lactobacillus	Lactobacillus iners	human
LABG_007601	Lactobacillus	Lactobacillus mulieris	human
LABG_007604	Lactobacillus	Lactobacillus iners	human
LABG_007610	Lactobacillus	Lactobacillus iners	human
LABG_007615	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_007617	Ligilactobacillus	Ligilactobacillus animalis	animal
LABG_007618	Limosilactobacillus	Limosilactobacillus mucosae	animal
LABG_007621	Lactobacillus	Lactobacillus sp910589675	other
LABG_007622	Limosilactobacillus	Limosilactobacillus vaginalis	animal
LABG_007623	Lactobacillus	Lactobacillus sp945980025	other
LABG_007625	Lactobacillus	Lactobacillus sp910589675	other
LABG_007629	Lactobacillus	Lactobacillus sp945980025	other
LABG_007630	Limosilactobacillus	Limosilactobacillus reuteri_I	other
LABG_007632	Lactobacillus	Lactobacillus sp945980025	other
LABG_007637	Lactobacillus	Lactobacillus sp910589675	animal
LABG_007646	Lactobacillus	Lactobacillus kefiranofaciens	food
LABG_007652	BQUT01	BQUT01 sp022835675	other
LABG_007653	Ligilactobacillus	Ligilactobacillus pabuli	food
LABG_007676	Lactobacillus	Lactobacillus delbrueckii	food
LABG_007678	Apilactobacillus	Apilactobacillus waqarii	food
LABG_007679	Apilactobacillus	Apilactobacillus kunkeei	food
LABG_007683	Apilactobacillus	Apilactobacillus kunkeei	food
LABG_007684	Apilactobacillus	Apilactobacillus nanyangensis	food
LABG_007685	Apilactobacillus	Apilactobacillus kunkeei	food
LABG_007686	Apilactobacillus	Apilactobacillus ozensis	other
LABG_007687	Apilactobacillus	Apilactobacillus xinyiensis	other
LABG_007688	Leuconostoc	Leuconostoc citreum	other
LABG_007689	Fructobacillus	Fructobacillus parabroussonetiae	other
LABG_007690	Fructobacillus	Fructobacillus cardui	other
LABG_007691	Pediococcus	Pediococcus acidilactici	animal
LABG_007694	Apilactobacillus	Apilactobacillus xinyiensis	food
LABG_007698	Pediococcus	Pediococcus pentosaceus	food
LABG_007705	Pediococcus	Pediococcus pentosaceus	food
LABG_007710	Nicoliella	Nicoliella spurrieriana	other
LABG_007711	Apilactobacillus	Apilactobacillus apisilvae	other
LABG_007712	Bombilactobacillus	Bombilactobacillus thymidiniphilus	other
LABG_007713	Bombilactobacillus	Bombilactobacillus folatiphilus	other
LABG_007716	Loigolactobacillus	Loigolactobacillus coryniformis	food
LABG_007717	Lactobacillus	Lactobacillus johnsonii	food
LABG_007719	Pediococcus	Pediococcus pentosaceus	food
LABG_007722	Lactobacillus	Lactobacillus amylovorus	animal
LABG_007725	Ligilactobacillus	Ligilactobacillus agilis	animal
LABG_007726	Ligilactobacillus	Ligilactobacillus salivarius	food
LABG_007736	Latilactobacillus	Latilactobacillus sakei	food
LABG_007747	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_007759	Latilactobacillus	Latilactobacillus sakei	food
LABG_007762	Latilactobacillus	Latilactobacillus sakei	food
LABG_007763	Latilactobacillus	Latilactobacillus sakei	food
LABG_007773	Weissella	Weissella paramesenteroides	food
LABG_007785	Leuconostoc	Leuconostoc mesenteroides	animal
LABG_007786	Leuconostoc	Leuconostoc mesenteroides	food
LABG_007789	Levilactobacillus	Levilactobacillus brevis	food
LABG_007790	Pediococcus	Pediococcus pentosaceus	food
LABG_007796	Pediococcus	Pediococcus pentosaceus	food
LABG_007798	Latilactobacillus	Latilactobacillus curvatus	food
LABG_007802	Lactiplantibacillus	Lactiplantibacillus pentosus	food
LABG_007804	Lactiplantibacillus	Lactiplantibacillus pentosus	other
LABG_007805	Fructobacillus	Fructobacillus apis	animal
LABG_007810	Oenococcus	Oenococcus oeni	food
LABG_007811	Leuconostoc	Leuconostoc gelidum	food
LABG_007817	Fructilactobacillus	Fructilactobacillus myrtifloralis	other
LABG_007818	Fructilactobacillus	Fructilactobacillus cliffordii	animal
LABG_007819	Fructilactobacillus	Fructilactobacillus hinvesii	other
LABG_007820	Fructilactobacillus	Fructilactobacillus cliffordii	other
LABG_007821	Fructilactobacillus	Fructilactobacillus carniphilus	other
LABG_007822	Fructobacillus	Fructobacillus americanaquae	other
LABG_007823	Fructilactobacillus	Fructilactobacillus ixorae	food
LABG_007828	Leuconostoc_B	Leuconostoc_B fallax	animal
LABG_007829	Lactobacillus	Lactobacillus apis	animal
LABG_007831	Lactobacillus	Lactobacillus panisapium	animal
LABG_007832	Bombilactobacillus	Bombilactobacillus bombi	animal
LABG_007833	Lactobacillus	Lactobacillus panisapium	animal
LABG_007835	Lactobacillus	Lactobacillus panisapium	animal
LABG_007836	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_007837	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_007843	Leuconostoc	Leuconostoc citreum	food
LABG_007844	Lacticaseibacillus	Lacticaseibacillus paracasei	human
LABG_007846	Ligilactobacillus	Ligilactobacillus ubinensis	food
LABG_007850	Latilactobacillus	Latilactobacillus curvatus	food
LABG_007852	Latilactobacillus	Latilactobacillus curvatus	other
LABG_007862	Latilactobacillus	Latilactobacillus sakei	food
LABG_007863	Latilactobacillus	Latilactobacillus curvatus	food
LABG_007875	Latilactobacillus	Latilactobacillus sakei	food
LABG_007877	Latilactobacillus	Latilactobacillus sakei	food
LABG_007878	Latilactobacillus	Latilactobacillus fuchuensis	food
LABG_007882	Lacticaseibacillus	Lacticaseibacillus paracasei	other
LABG_007890	Lentilactobacillus	Lentilactobacillus hilgardii	other
LABG_007898	Levilactobacillus	Levilactobacillus brevis	food
LABG_007899	Levilactobacillus	Levilactobacillus humaensis	food
LABG_007900	Lapidilactobacillus	Lapidilactobacillus luobeiensis	food
LABG_007917	Ligilactobacillus	Ligilactobacillus salivarius	food
LABG_007918	Lactobacillus	Lactobacillus intestinalis	animal
LABG_007920	Limosilactobacillus	Limosilactobacillus equigenerosi	other
LABG_007922	Ligilactobacillus	Ligilactobacillus salivarius	animal
LABG_007929	Leuconostoc	Leuconostoc mesenteroides	food
LABG_007943	Limosilactobacillus	Limosilactobacillus rodentium	animal
LABG_007944	Limosilactobacillus	Limosilactobacillus rodentium	animal
LABG_007946	Ligilactobacillus	Ligilactobacillus murinus	animal
LABG_007947	Ligilactobacillus	Ligilactobacillus murinus	animal
LABG_007950	Lactobacillus	Lactobacillus taiwanensis	animal
LABG_007958	Limosilactobacillus	Limosilactobacillus sp011958095	human
LABG_007963	Ligilactobacillus	Ligilactobacillus salivarius	human
LABG_007967	Limosilactobacillus	Limosilactobacillus urinaemulieris	other
LABG_007969	Ligilactobacillus	Ligilactobacillus ruminis	other
LABG_007974	Weissella	Weissella fangxianensis	food
LABG_007975	Weissella	Weissella cibaria	human
LABG_007987	Pediococcus	Pediococcus acidilactici_A	animal
LABG_007991	Lactobacillus	Lactobacillus paragasseri	human
LABG_007993	Lactobacillus	Lactobacillus paragasseri	human
LABG_007995	Lactiplantibacillus	Lactiplantibacillus plantarum	food
LABG_008010	Leuconostoc	Leuconostoc citreum	food
LABG_008017	Lactiplantibacillus	Lactiplantibacillus pentosus	food
LABG_008030	Weissella	Weissella paramesenteroides	animal
LABG_008040	Weissella	Weissella confusa	food
LABG_008041	Weissella	Weissella cibaria	animal
LABG_008048	Lactiplantibacillus	Lactiplantibacillus pentosus	food
LABG_008050	Lactobacillus	Lactobacillus helveticus	food
LABG_008057	Weissella	Weissella cibaria	food
LABG_008059	Weissella	Weissella confusa	animal
LABG_008061	Pediococcus	Pediococcus pentosaceus	food
LABG_008062	Pediococcus	Pediococcus pentosaceus	food
LABG_008068	Ligilactobacillus	Ligilactobacillus ruminis	human
LABG_008070	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_008071	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_008072	Fructilactobacillus	Fructilactobacillus fructivorans	food
LABG_008076	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_008080	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_008085	Schleiferilactobacillus	Schleiferilactobacillus harbinensis	food
LABG_008087	Pediococcus	Pediococcus pentosaceus	food
LABG_008095	Pediococcus	Pediococcus parvulus	food
LABG_008100	Leuconostoc	Leuconostoc mesenteroides	food
LABG_008141	Limosilactobacillus	Limosilactobacillus reuteri	other
LABG_008142	Limosilactobacillus	Limosilactobacillus rodentium	food
LABG_008149	Limosilactobacillus	Limosilactobacillus rodentium	food
LABG_008173	Lactiplantibacillus	Lactiplantibacillus pentosus	food
LABG_008204	Lactobacillus	Lactobacillus sp910589675	food
LABG_008207	Lactobacillus	Lactobacillus sp910589675	other
LABG_008215	Lentilactobacillus	Lentilactobacillus hilgardii	food
LABG_008239	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_008243	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_008245	Limosilactobacillus	Limosilactobacillus fermentum	food
LABG_008268	Lactobacillus	Lactobacillus delbrueckii	food
LABG_008287	Latilactobacillus	Latilactobacillus curvatus	food
LABG_008303	Levilactobacillus	Levilactobacillus brevis	food
LABG_008311	Levilactobacillus	Levilactobacillus brevis	food
LABG_008316	Lactobacillus	Lactobacillus amylovorus	other
LABG_008317	Lactobacillus	Lactobacillus amylovorus	food
LABG_008318	Lactobacillus	Lactobacillus amylovorus	food
LABG_008320	Lactobacillus	Lactobacillus acidophilus	food
LABG_008337	Leuconostoc	Leuconostoc pseudomesenteroides	food
LABG_008338	Leuconostoc	Leuconostoc suionicum	food
LABG_008343	Leuconostoc	Leuconostoc suionicum	food
LABG_008344	Lacticaseibacillus	Lacticaseibacillus paracasei	food
LABG_008348	Leuconostoc	Leuconostoc pseudomesenteroides	food
LABG_008350	Leuconostoc	Leuconostoc pseudomesenteroides	food
LABG_008361	Levilactobacillus	Levilactobacillus parabrevis	food
LABG_008369	Lactobacillus	Lactobacillus helsingborgensis	other
LABG_008371	Lactobacillus	Lactobacillus panisapium	other
LABG_008372	Bombilactobacillus	Bombilactobacillus mellifer	animal
LABG_008373	Bombilactobacillus	Bombilactobacillus mellis_A	other
